"Date","Account","Category","Tags","Expense amount","Income amount","Currency","In main currency","Main currency","Description"
"Jan 4, 2015",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Jan 4, 2015",现金,Unsorted,snack,5.00,0,CNY,5.00,CNY,
"Jan 4, 2015",现金,default,meal,38.00,0,CNY,38.00,CNY,
"Jan 4, 2015",现金,Unsorted,vehicle-oil,293.00,0,CNY,293.00,CNY,
"Jan 4, 2015",现金,default,meal,22.00,0,CNY,22.00,CNY,
"Jan 5, 2015",现金,default,meal,31.00,0,CNY,31.00,CNY,
"Jan 5, 2015",现金,default,meal,20.00,0,CNY,20.00,CNY,
"Jan 6, 2015",现金,default,meal,6.00,0,CNY,6.00,CNY,
"Jan 6, 2015",现金,Unsorted,snack,5.00,0,CNY,5.00,CNY,
"Jan 6, 2015",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Jan 6, 2015",现金,default,meal,4.00,0,CNY,4.00,CNY,
"Jan 6, 2015",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Jan 7, 2015",现金,default,meal,36.00,0,CNY,36.00,CNY,
"Jan 7, 2015",现金,Unsorted,snack,55.00,0,CNY,55.00,CNY,
"Jan 7, 2015",现金,default,meal,16.00,0,CNY,16.00,CNY,
"Jan 8, 2015",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Jan 8, 2015",现金,Unsorted,traffic-commute,3.00,0,CNY,3.00,CNY,
"Jan 8, 2015",现金,Unsorted,snack,11.50,0,CNY,11.50,CNY,
"Jan 8, 2015",现金,default,meal,16.00,0,CNY,16.00,CNY,
"Jan 8, 2015",现金,Unsorted,house,340.00,0,CNY,340.00,CNY,"厨房灯
${灯}"
"Jan 9, 2015",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Jan 9, 2015",现金,default,meal,16.00,0,CNY,16.00,CNY,
"Jan 9, 2015",现金,Unsorted,snack,35.00,0,CNY,35.00,CNY,
"Jan 9, 2015",现金,default,meal,22.00,0,CNY,22.00,CNY,
"Jan 9, 2015",现金,Unsorted,house,"3,685.00",0,CNY,"3,685.00",CNY,"水泥河沙二期
${硬装}"
"Jan 9, 2015",现金,Unsorted,house,160.00,0,CNY,160.00,CNY,"厨房灯安装费
${人工}"
"Jan 10, 2015",现金,default,meal,263.00,0,CNY,263.00,CNY,
"Jan 10, 2015",现金,Unsorted,vehicle-road,10.00,0,CNY,10.00,CNY,
"Jan 10, 2015",现金,Unsorted,house,8.00,0,CNY,8.00,CNY,"地砖
${硬装}"
"Jan 10, 2015",现金,Unsorted,house,952.00,0,CNY,952.00,CNY,"门把手
${硬装}"
"Jan 11, 2015",现金,Unsorted,house,330.00,0,CNY,330.00,CNY,"卫浴柜安装
${硬装}"
"Jan 11, 2015",现金,Unsorted,house,"5,270.00",0,CNY,"5,270.00",CNY,"卫浴柜
${家具}"
"Jan 12, 2015",现金,default,meal,21.00,0,CNY,21.00,CNY,
"Jan 12, 2015",现金,Unsorted,snack,7.00,0,CNY,7.00,CNY,
"Jan 12, 2015",现金,default,meal,26.00,0,CNY,26.00,CNY,
"Jan 12, 2015",现金,Unsorted,snack,14.00,0,CNY,14.00,CNY,
"Jan 12, 2015",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Jan 12, 2015",现金,Unsorted,vehicle-operating,15.00,0,CNY,15.00,CNY,
"Jan 12, 2015",现金,Unsorted,snack,17.00,0,CNY,17.00,CNY,
"Jan 13, 2015",现金,default,meal,24.00,0,CNY,24.00,CNY,
"Jan 13, 2015",现金,Unsorted,snack,35.00,0,CNY,35.00,CNY,
"Jan 13, 2015",现金,default,meal,15.00,0,CNY,15.00,CNY,
"Jan 14, 2015",现金,default,meal,17.00,0,CNY,17.00,CNY,
"Jan 14, 2015",现金,default,meal,9.00,0,CNY,9.00,CNY,
"Jan 14, 2015",现金,Unsorted,snack,5.00,0,CNY,5.00,CNY,
"Jan 14, 2015",现金,Unsorted,snack,10.00,0,CNY,10.00,CNY,
"Jan 15, 2015",现金,Unsorted,snack,10.00,0,CNY,10.00,CNY,
"Jan 15, 2015",现金,Unsorted,snack,7.00,0,CNY,7.00,CNY,
"Jan 17, 2015",现金,Unsorted,snack,15.00,0,CNY,15.00,CNY,
"Jan 17, 2015",现金,Unsorted,traffic-commute,145.00,0,CNY,145.00,CNY,
"Jan 17, 2015",现金,Unsorted,entertain,50.00,0,CNY,50.00,CNY,船
"Jan 17, 2015",现金,Unsorted,traffic-commute,35.00,0,CNY,35.00,CNY,
"Jan 17, 2015",现金,Unsorted,dress,206.00,0,CNY,206.00,CNY,
"Jan 17, 2015",现金,Unsorted,traffic-commute,20.00,0,CNY,20.00,CNY,
"Jan 17, 2015",现金,Unsorted,snack,50.00,0,CNY,50.00,CNY,
"Jan 18, 2015",现金,Unsorted,snack,4.00,0,CNY,4.00,CNY,
"Jan 18, 2015",现金,Unsorted,traffic-commute,20.00,0,CNY,20.00,CNY,
"Jan 18, 2015",现金,Unsorted,dress,100.00,0,CNY,100.00,CNY,
"Jan 18, 2015",现金,Unsorted,dress,99.00,0,CNY,99.00,CNY,
"Jan 18, 2015",现金,Unsorted,traffic-commute,22.00,0,CNY,22.00,CNY,
"Jan 18, 2015",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Jan 18, 2015",现金,Unsorted,CE-Mac,8.00,0,CNY,8.00,CNY,电池
"Jan 18, 2015",现金,Unsorted,traffic-commute,20.00,0,CNY,20.00,CNY,
"Jan 19, 2015",现金,Unsorted,art-book,27.00,0,CNY,27.00,CNY,
"Jan 19, 2015",现金,Unsorted,snack,60.00,0,CNY,60.00,CNY,
"Jan 19, 2015",现金,Unsorted,snack,8.00,0,CNY,8.00,CNY,
"Jan 19, 2015",现金,default,meal,17.00,0,CNY,17.00,CNY,
"Jan 19, 2015",现金,Unsorted,snack,16.00,0,CNY,16.00,CNY,
"Jan 20, 2015",现金,Unsorted,snack,60.00,0,CNY,60.00,CNY,
"Jan 20, 2015",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Jan 20, 2015",现金,Unsorted,house-commodity,15.60,0,CNY,15.60,CNY,
"Jan 20, 2015",现金,Unsorted,house,"12,000.00",0,CNY,"12,000.00",CNY,"橱柜二期
${橱柜}"
"Jan 20, 2015",现金,Unsorted,house,12.50,0,CNY,12.50,CNY,"地插 已退款
${硬装}"
"Jan 21, 2015",现金,default,meal,4.00,0,CNY,4.00,CNY,
"Jan 21, 2015",现金,Unsorted,comm.-telephone,300.00,0,CNY,300.00,CNY,
"Jan 21, 2015",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Jan 21, 2015",现金,Unsorted,traffic-commute,5.00,0,CNY,5.00,CNY,
"Jan 21, 2015",现金,Unsorted,snack,55.00,0,CNY,55.00,CNY,
"Jan 21, 2015",现金,Unsorted,house,"1,029.00",0,CNY,"1,029.00",CNY,"灯
${灯}"
"Jan 22, 2015",现金,Unsorted,vehicle-road,10.00,0,CNY,10.00,CNY,
"Jan 22, 2015",现金,Unsorted,vehicle-road,5.00,0,CNY,5.00,CNY,
"Jan 22, 2015",现金,default,meal,22.00,0,CNY,22.00,CNY,
"Jan 22, 2015",现金,Unsorted,snack,91.00,0,CNY,91.00,CNY,
"Jan 22, 2015",现金,Unsorted,house,300.00,0,CNY,300.00,CNY,"马桶管子
${其它}"
"Jan 23, 2015",现金,default,meal,26.00,0,CNY,26.00,CNY,
"Jan 23, 2015",现金,Unsorted,snack,10.00,0,CNY,10.00,CNY,
"Jan 23, 2015",现金,default,meal,22.00,0,CNY,22.00,CNY,
"Jan 23, 2015",现金,Unsorted,snack,3.00,0,CNY,3.00,CNY,
"Jan 23, 2015",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Jan 23, 2015",现金,default,meal,8.00,0,CNY,8.00,CNY,
"Jan 23, 2015",现金,Unsorted,vehicle-oil,29.00,0,CNY,29.00,CNY,
"Jan 23, 2015",现金,Unsorted,house,291.00,0,CNY,291.00,CNY,"灯
${灯}"
"Jan 23, 2015",现金,Unsorted,house,"1,254.00",0,CNY,"1,254.00",CNY,"灯
${灯}"
"Jan 23, 2015",现金,Unsorted,house,"1,858.00",0,CNY,"1,858.00",CNY,"投影仪幕布 支架 遥控器
${投影}"
"Jan 24, 2015",现金,default,meal,52.00,0,CNY,52.00,CNY,
"Jan 24, 2015",现金,Unsorted,house,"3,200.00",0,CNY,"3,200.00",CNY,"铝合金门
${硬装}"
"Jan 25, 2015",现金,Unsorted,art-movie,140.00,0,CNY,140.00,CNY,
"Jan 25, 2015",现金,default,meal,6.00,0,CNY,6.00,CNY,
"Jan 26, 2015",现金,default,meal,31.00,0,CNY,31.00,CNY,
"Jan 26, 2015",现金,Unsorted,"traffic-train, 150131_CQ",388.00,0,CNY,388.00,CNY,
"Jan 26, 2015",现金,Unsorted,"150131_CQ, hotel",149.00,0,CNY,149.00,CNY,重庆话剧
"Jan 26, 2015",现金,default,meal,25.00,0,CNY,25.00,CNY,
"Jan 26, 2015",现金,Unsorted,vehicle-road,20.00,0,CNY,20.00,CNY,
"Jan 26, 2015",现金,Unsorted,house,"11,500.00",0,CNY,"11,500.00",CNY,"衣柜尾款
${家具}"
"Jan 27, 2015",现金,Unsorted,vehicle-operating,25.00,0,CNY,25.00,CNY,
"Jan 27, 2015",现金,Unsorted,vehicle-road,5.00,0,CNY,5.00,CNY,
"Jan 27, 2015",现金,default,meal,906.00,0,CNY,906.00,CNY,
"Jan 27, 2015",现金,Unsorted,traffic-commute,10.00,0,CNY,10.00,CNY,
"Jan 27, 2015",现金,Unsorted,house,"4,100.00",0,CNY,"4,100.00",CNY,"人工费第三批 5221
${硬装}"
"Jan 28, 2015",现金,w,w,0,"1,100.00",CNY,"1,100.00",CNY,
"Jan 28, 2015",现金,Unsorted,people,244.00,0,CNY,244.00,CNY,奶奶生日照相服装
"Jan 28, 2015",现金,default,meal,33.50,0,CNY,33.50,CNY,
"Jan 28, 2015",现金,Unsorted,snack,10.00,0,CNY,10.00,CNY,
"Jan 28, 2015",现金,default,meal,51.00,0,CNY,51.00,CNY,
"Jan 28, 2015",现金,Unsorted,snack,30.00,0,CNY,30.00,CNY,
"Jan 28, 2015",现金,Unsorted,house,856.00,0,CNY,856.00,CNY,"工作台 温出了剩下的1583
${家具}"
"Jan 29, 2015",现金,Unsorted,traffic-commute,15.00,0,CNY,15.00,CNY,
"Jan 29, 2015",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Jan 29, 2015",现金,default,meal,24.00,0,CNY,24.00,CNY,
"Jan 29, 2015",现金,Unsorted,snack,10.00,0,CNY,10.00,CNY,
"Jan 30, 2015",现金,salary,salary,0,"17,283.48",CNY,"17,283.48",CNY,
"Jan 30, 2015",现金,default,meal,33.00,0,CNY,33.00,CNY,
"Jan 30, 2015",现金,Unsorted,house,52.00,0,CNY,52.00,CNY,"灯泡补买
${灯}"
"Jan 31, 2015",现金,parent,parent,0,800.00,CNY,800.00,CNY,奶奶送 结婚红包
"Jan 31, 2015",现金,Unsorted,snack,25.00,0,CNY,25.00,CNY,
"Jan 31, 2015",现金,Unsorted,snack,10.00,0,CNY,10.00,CNY,
"Feb 2, 2015",现金,Unsorted,comm.-telephone,300.00,0,CNY,300.00,CNY,
"Feb 2, 2015",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Feb 2, 2015",现金,Unsorted,snack,18.00,0,CNY,18.00,CNY,
"Feb 2, 2015",现金,Unsorted,house,120.00,0,CNY,120.00,CNY,"运费 抽油烟机
${人工}"
"Feb 2, 2015",现金,Unsorted,house,116.00,0,CNY,116.00,CNY,"卫生间筒灯 重买
${灯}"
"Feb 2, 2015",现金,Unsorted,house,"1,320.00",0,CNY,"1,320.00",CNY,"电工 装插座
${硬装}"
"Feb 3, 2015",现金,Unsorted,traffic-commute,6.00,0,CNY,6.00,CNY,
"Feb 3, 2015",现金,Unsorted,snack,9.00,0,CNY,9.00,CNY,
"Feb 3, 2015",现金,default,meal,16.00,0,CNY,16.00,CNY,
"Feb 3, 2015",现金,Unsorted,vehicle-operating,25.00,0,CNY,25.00,CNY,
"Feb 3, 2015",现金,default,meal,26.50,0,CNY,26.50,CNY,
"Feb 3, 2015",现金,Unsorted,snack,17.00,0,CNY,17.00,CNY,
"Feb 4, 2015",现金,Unsorted,vehicle-oil,260.00,0,CNY,260.00,CNY,
"Feb 4, 2015",现金,Unsorted,snack,10.00,0,CNY,10.00,CNY,
"Feb 4, 2015",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Feb 4, 2015",现金,default,meal,22.00,0,CNY,22.00,CNY,
"Feb 4, 2015",现金,Unsorted,educate,83.00,0,GBP,778.61,CNY,acca年费
"Feb 5, 2015",现金,Unsorted,snack-coffee,16.00,0,CNY,16.00,CNY,
"Feb 5, 2015",现金,Unsorted,vehicle-road,14.00,0,CNY,14.00,CNY,
"Feb 5, 2015",现金,default,meal,8.00,0,CNY,8.00,CNY,
"Feb 5, 2015",现金,Unsorted,snack,15.00,0,CNY,15.00,CNY,
"Feb 5, 2015",现金,Unsorted,house,"1,000.00",0,CNY,"1,000.00",CNY,"人工费 墙面补烂
${硬装}"
"Feb 6, 2015",现金,salary,salary,0,"16,000.00",CNY,"16,000.00",CNY,
"Feb 6, 2015",现金,Unsorted,house-operating,300.00,0,CNY,300.00,CNY,电费
"Feb 6, 2015",现金,Unsorted,snack-coffee,19.00,0,CNY,19.00,CNY,
"Feb 6, 2015",现金,default,meal,68.00,0,CNY,68.00,CNY,
"Feb 6, 2015",现金,Unsorted,snack,55.00,0,CNY,55.00,CNY,
"Feb 6, 2015",现金,Unsorted,"vehicle-road, 150205_HZ",45.00,0,CNY,45.00,CNY,
"Feb 6, 2015",现金,Unsorted,house,"14,000.00",0,CNY,"14,000.00",CNY,"暖气二期
${暖气}"
"Feb 7, 2015",现金,Unsorted,house-operating,353.00,0,CNY,353.00,CNY,物业 水费
"Feb 7, 2015",现金,Unsorted,snack,201.00,0,CNY,201.00,CNY,
"Feb 7, 2015",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Feb 7, 2015",现金,Unsorted,house,22.00,0,CNY,22.00,CNY,"灯退货运费
${灯}"
"Feb 7, 2015",现金,Unsorted,house,"1,950.00",0,CNY,"1,950.00",CNY,"衣柜运费
${人工}"
"Feb 8, 2015",现金,Unsorted,snack,6.00,0,CNY,6.00,CNY,
"Feb 8, 2015",现金,Unsorted,vehicle-road,5.00,0,CNY,5.00,CNY,
"Feb 9, 2015",现金,Unsorted,CE-Hifi,95.00,0,CNY,95.00,CNY,耳机线
"Feb 9, 2015",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Feb 9, 2015",现金,Unsorted,snack,19.00,0,CNY,19.00,CNY,
"Feb 9, 2015",现金,Unsorted,house,172.00,0,CNY,172.00,CNY,"卧室轨道灯
${灯}"
"Feb 10, 2015",现金,default,meal,12.00,0,CNY,12.00,CNY,
"Feb 10, 2015",现金,Unsorted,snack,6.00,0,CNY,6.00,CNY,
"Feb 10, 2015",现金,Unsorted,snack,12.00,0,CNY,12.00,CNY,
"Feb 10, 2015",现金,Unsorted,snack-coffee,9.00,0,CNY,9.00,CNY,
"Feb 10, 2015",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Feb 11, 2015",现金,default,meal,9.00,0,CNY,9.00,CNY,
"Feb 11, 2015",现金,default,meal,33.00,0,CNY,33.00,CNY,
"Feb 11, 2015",现金,Unsorted,people,89.00,0,CNY,89.00,CNY,支付宝接龙红包
"Feb 11, 2015",现金,Unsorted,snack-alcohol,27.00,0,CNY,27.00,CNY,
"Feb 11, 2015",现金,Unsorted,art-music,17.00,0,USD,104.55,CNY,
"Feb 11, 2015",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Feb 11, 2015",现金,Unsorted,art-book,312.31,0,USD,"1,920.73",CNY,
"Feb 12, 2015",现金,Unsorted,snack,7.00,0,CNY,7.00,CNY,
"Feb 12, 2015",现金,Unsorted,people,45.00,0,CNY,45.00,CNY,
"Feb 12, 2015",现金,default,meal,24.50,0,CNY,24.50,CNY,
"Feb 13, 2015",现金,Unsorted,snack-alcohol,400.00,0,CNY,400.00,CNY,
"Feb 13, 2015",现金,default,meal,16.00,0,CNY,16.00,CNY,
"Feb 13, 2015",现金,Unsorted,snack,37.00,0,CNY,37.00,CNY,
"Feb 14, 2015",现金,Unsorted,snack,29.00,0,CNY,29.00,CNY,
"Feb 14, 2015",现金,Unsorted,parent,268.00,0,CNY,268.00,CNY,交房差价
"Feb 14, 2015",现金,Unsorted,house-commodity,356.00,0,CNY,356.00,CNY,花
"Feb 15, 2015",现金,default,meal,30.00,0,CNY,30.00,CNY,
"Feb 16, 2015",现金,Unsorted,parent,"4,666.00",0,CNY,"4,666.00",CNY,过年压岁钱
"Feb 16, 2015",现金,Unsorted,parent,26.00,0,CNY,26.00,CNY,红包纸
"Feb 16, 2015",现金,default,meal,27.00,0,CNY,27.00,CNY,
"Feb 16, 2015",现金,Unsorted,vehicle-oil,260.00,0,CNY,260.00,CNY,
"Feb 16, 2015",现金,Unsorted,vehicle-operating,40.00,0,CNY,40.00,CNY,
"Feb 16, 2015",现金,Unsorted,vehicle-road,10.00,0,CNY,10.00,CNY,
"Feb 16, 2015",现金,default,meal,40.00,0,CNY,40.00,CNY,
"Feb 17, 2015",现金,default,meal,32.00,0,CNY,32.00,CNY,
"Feb 17, 2015",现金,Unsorted,"art-show, 150829_SH","2,404.00",0,CNY,"2,404.00",CNY,"两场话剧四张票
台北上午零时 原告证人"
"Feb 17, 2015",现金,Unsorted,snack-alcohol,664.00,0,CNY,664.00,CNY,
"Feb 17, 2015",现金,Unsorted,snack,13.00,0,CNY,13.00,CNY,
"Feb 17, 2015",现金,Unsorted,snack,50.00,0,CNY,50.00,CNY,
"Feb 17, 2015",现金,Unsorted,snack,8.00,0,CNY,8.00,CNY,
"Feb 17, 2015",现金,Unsorted,"traffic-flight, 150829_SH","2,620.00",0,CNY,"2,620.00",CNY,"八月底上海话剧
回程原航班已退票"
"Feb 19, 2015",现金,Unsorted,entertain,60.00,0,CNY,60.00,CNY,桂湖
"Feb 19, 2015",现金,Unsorted,snack,10.00,0,CNY,10.00,CNY,
"Feb 19, 2015",现金,Unsorted,snack,24.00,0,CNY,24.00,CNY,
"Feb 19, 2015",现金,default,meal,116.00,0,CNY,116.00,CNY,
"Feb 20, 2015",现金,default,meal,149.00,0,CNY,149.00,CNY,
"Feb 20, 2015",现金,Unsorted,snack,30.00,0,CNY,30.00,CNY,
"Feb 21, 2015",现金,Unsorted,vehicle-road,24.00,0,CNY,24.00,CNY,
"Feb 21, 2015",现金,default,meal,267.00,0,CNY,267.00,CNY,
"Feb 21, 2015",现金,Unsorted,snack,9.00,0,CNY,9.00,CNY,
"Feb 22, 2015",现金,Unsorted,vehicle-road,14.00,0,CNY,14.00,CNY,
"Feb 22, 2015",现金,Unsorted,snack,3.00,0,CNY,3.00,CNY,
"Feb 22, 2015",现金,default,meal,83.00,0,CNY,83.00,CNY,
"Feb 22, 2015",现金,Unsorted,snack,20.00,0,CNY,20.00,CNY,
"Feb 22, 2015",现金,Unsorted,dress,398.00,0,CNY,398.00,CNY,运动裤
"Feb 23, 2015",现金,Unsorted,vehicle-road,14.00,0,CNY,14.00,CNY,
"Feb 24, 2015",现金,default,meal,60.00,0,CNY,60.00,CNY,
"Feb 24, 2015",现金,Unsorted,vehicle-road,9.00,0,CNY,9.00,CNY,
"Feb 25, 2015",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Feb 25, 2015",现金,default,meal,19.00,0,CNY,19.00,CNY,
"Feb 25, 2015",现金,Unsorted,snack,15.00,0,CNY,15.00,CNY,
"Feb 25, 2015",现金,default,meal,25.00,0,CNY,25.00,CNY,
"Feb 25, 2015",现金,Unsorted,house-commodity,26.00,0,CNY,26.00,CNY,
"Feb 26, 2015",现金,Unsorted,wedding,"1,500.00",0,CNY,"1,500.00",CNY,摄影 渡伦订金
"Feb 26, 2015",现金,default,meal,29.00,0,CNY,29.00,CNY,
"Feb 26, 2015",现金,Unsorted,snack,7.00,0,CNY,7.00,CNY,
"Feb 26, 2015",现金,Unsorted,vehicle-road,10.00,0,CNY,10.00,CNY,
"Feb 27, 2015",现金,parent,parent,0,"1,000.00",CNY,"1,000.00",CNY,
"Feb 27, 2015",现金,Unsorted,snack,3.00,0,CNY,3.00,CNY,
"Feb 27, 2015",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Feb 28, 2015",现金,salary,salary,0,"15,185.00",CNY,"15,185.00",CNY,
"Feb 28, 2015",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Feb 28, 2015",现金,Unsorted,house-operating,"6,300.00",0,CNY,"6,300.00",CNY,房租
"Feb 28, 2015",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Feb 28, 2015",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Feb 28, 2015",现金,default,meal,30.00,0,CNY,30.00,CNY,
"Feb 28, 2015",现金,Unsorted,snack,3.00,0,CNY,3.00,CNY,
"Feb 28, 2015",现金,Unsorted,vehicle-oil,290.00,0,CNY,290.00,CNY,
"Feb 28, 2015",现金,Unsorted,vehicle-operating,25.00,0,CNY,25.00,CNY,
"Mar 1, 2015",现金,Unsorted,snack,20.00,0,CNY,20.00,CNY,
"Mar 1, 2015",现金,Unsorted,medic,13.00,0,CNY,13.00,CNY,
"Mar 1, 2015",现金,default,meal,39.00,0,CNY,39.00,CNY,
"Mar 1, 2015",现金,Unsorted,house-commodity,35.00,0,CNY,35.00,CNY,
"Mar 1, 2015",现金,Unsorted,comm.-internet,49.00,0,CNY,49.00,CNY,搜狐视频
"Mar 2, 2015",现金,Unsorted,house-commodity,4.50,0,CNY,4.50,CNY,
"Mar 2, 2015",现金,Unsorted,vehicle-road,8.00,0,CNY,8.00,CNY,
"Mar 2, 2015",现金,Unsorted,snack,21.00,0,CNY,21.00,CNY,
"Mar 2, 2015",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Mar 2, 2015",现金,Unsorted,comm.-telephone,200.00,0,CNY,200.00,CNY,
"Mar 2, 2015",现金,default,meal,26.00,0,CNY,26.00,CNY,
"Mar 2, 2015",现金,default,meal,113.00,0,CNY,113.00,CNY,
"Mar 3, 2015",现金,Unsorted,comm.-postal,7.00,0,CNY,7.00,CNY,
"Mar 3, 2015",现金,default,meal,28.00,0,CNY,28.00,CNY,
"Mar 3, 2015",现金,Unsorted,snack,17.00,0,CNY,17.00,CNY,
"Mar 3, 2015",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Mar 3, 2015",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Mar 4, 2015",现金,Unsorted,snack,2.00,0,CNY,2.00,CNY,
"Mar 4, 2015",现金,Unsorted,house-commodity,54.00,0,CNY,54.00,CNY,车载搁物
"Mar 4, 2015",现金,Unsorted,comm.-internet,129.00,0,CNY,129.00,CNY,toshl
"Mar 4, 2015",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Mar 4, 2015",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Mar 4, 2015",现金,Unsorted,snack,10.00,0,CNY,10.00,CNY,
"Mar 4, 2015",现金,Unsorted,house-commodity,13.00,0,CNY,13.00,CNY,
"Mar 4, 2015",现金,Unsorted,snack,14.00,0,CNY,14.00,CNY,
"Mar 5, 2015",现金,Unsorted,snack,50.00,0,CNY,50.00,CNY,
"Mar 5, 2015",现金,default,meal,70.00,0,CNY,70.00,CNY,
"Mar 5, 2015",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Mar 6, 2015",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Mar 6, 2015",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Mar 6, 2015",现金,Unsorted,snack,23.00,0,CNY,23.00,CNY,
"Mar 7, 2015",现金,default,meal,200.00,0,CNY,200.00,CNY,
"Mar 7, 2015",现金,Unsorted,snack,8.00,0,CNY,8.00,CNY,
"Mar 7, 2015",现金,Unsorted,snack,3.00,0,CNY,3.00,CNY,
"Mar 8, 2015",现金,Unsorted,snack,24.00,0,CNY,24.00,CNY,
"Mar 8, 2015",现金,Unsorted,house-commodity,6.00,0,CNY,6.00,CNY,
"Mar 8, 2015",现金,Unsorted,snack,7.00,0,CNY,7.00,CNY,
"Mar 8, 2015",现金,Unsorted,snack,27.00,0,CNY,27.00,CNY,
"Mar 8, 2015",现金,Unsorted,house,106.00,0,CNY,106.00,CNY,"灯
${灯}"
"Mar 9, 2015",现金,default,meal,28.00,0,CNY,28.00,CNY,
"Mar 9, 2015",现金,default,meal,18.00,0,CNY,18.00,CNY,
"Mar 9, 2015",现金,Unsorted,vehicle-operating,25.00,0,CNY,25.00,CNY,
"Mar 10, 2015",现金,default,meal,14.00,0,CNY,14.00,CNY,
"Mar 10, 2015",现金,Unsorted,snack,28.00,0,CNY,28.00,CNY,
"Mar 10, 2015",现金,default,meal,6.00,0,CNY,6.00,CNY,
"Mar 10, 2015",现金,Unsorted,snack,18.00,0,CNY,18.00,CNY,
"Mar 10, 2015",现金,default,meal,29.00,0,CNY,29.00,CNY,
"Mar 11, 2015",现金,Unsorted,snack,5.00,0,CNY,5.00,CNY,
"Mar 11, 2015",现金,default,meal,100.00,0,CNY,100.00,CNY,
"Mar 11, 2015",现金,default,meal,21.00,0,CNY,21.00,CNY,
"Mar 11, 2015",现金,Unsorted,snack-coffee,22.00,0,CNY,22.00,CNY,
"Mar 12, 2015",现金,default,meal,8.00,0,CNY,8.00,CNY,
"Mar 12, 2015",现金,Unsorted,snack,2.00,0,CNY,2.00,CNY,
"Mar 12, 2015",现金,default,meal,31.00,0,CNY,31.00,CNY,
"Mar 12, 2015",现金,Unsorted,snack-coffee,15.00,0,CNY,15.00,CNY,
"Mar 13, 2015",现金,Unsorted,traffic-train,15.00,0,CNY,15.00,CNY,
"Mar 13, 2015",现金,Unsorted,vehicle-oil,290.00,0,CNY,290.00,CNY,
"Mar 13, 2015",现金,Unsorted,snack,3.00,0,CNY,3.00,CNY,
"Mar 14, 2015",现金,Unsorted,house-operating,200.00,0,CNY,200.00,CNY,
"Mar 14, 2015",现金,Unsorted,snack,29.00,0,CNY,29.00,CNY,
"Mar 14, 2015",现金,Unsorted,snack-alcohol,127.00,0,CNY,127.00,CNY,
"Mar 14, 2015",现金,Unsorted,dress-glass,249.00,0,CNY,249.00,CNY,
"Mar 14, 2015",现金,Unsorted,snack,570.00,0,CNY,570.00,CNY,
"Mar 15, 2015",现金,Unsorted,traffic-commute,23.00,0,CNY,23.00,CNY,
"Mar 15, 2015",现金,Unsorted,snack,32.00,0,CNY,32.00,CNY,
"Mar 15, 2015",现金,Unsorted,vehicle-road,10.00,0,CNY,10.00,CNY,
"Mar 15, 2015",现金,Unsorted,entertain,50.00,0,CNY,50.00,CNY,
"Mar 16, 2015",现金,Unsorted,snack-coffee,45.00,0,CNY,45.00,CNY,
"Mar 17, 2015",现金,Unsorted,medic,43.00,0,CNY,43.00,CNY,
"Mar 17, 2015",现金,Unsorted,snack,3.00,0,CNY,3.00,CNY,
"Mar 17, 2015",现金,default,meal,15.00,0,CNY,15.00,CNY,
"Mar 17, 2015",现金,default,meal,10.00,0,CNY,10.00,CNY,
"Mar 18, 2015",现金,Unsorted,government,10.00,0,CNY,10.00,CNY,证件照
"Mar 18, 2015",现金,Unsorted,traffic-commute,11.00,0,CNY,11.00,CNY,
"Mar 18, 2015",现金,Unsorted,comm.-internet,45.00,0,USD,276.75,CNY,evernote
"Mar 18, 2015",现金,Unsorted,vehicle-road,14.00,0,CNY,14.00,CNY,
